report_date,item,low_price,high_price,wtd_avg_price,volume,wtd_avg_price_prev,volume_prev,price_change,price_unit,volume_unit
2023-03-27,Thighs - B/S,71.0,142.0,119.73,739,112.52,807,7.21,Cents Per Lb,Pounds
2023-03-27,Thighs - Bone-in,60.0,68.0,67.61,50,66.77,29,0.84,Cents Per Lb,Pounds
2023-03-27,WOG,116.0,163.0,139.84,2850,136.05,2930,3.79,Cents Per Lb,Pounds
2023-03-27,Wings - Cut,90.0,133.0,107.97,190,102.57,149,5.4,Cents Per Lb,Pounds
2023-03-27,Wings - Whole,85.0,117.0,98.78,924,104.62,679,-5.84,Cents Per Lb,Pounds
2023-04-03,ALL Items,105.0,170.0,138.26,10657,135.4,10847,2.86,Cents Per Lb,Pounds
2023-04-03,All Items,120.0,163.0,144.03,2980,140.42,3050,3.61,Cents Per Lb,Pounds
2023-04-03,Backs and Necks Stripped,8.0,13.0,10.85,1538,10.92,1477,-0.07,Cents Per Lb,Pounds
2023-04-03,Breast - B/S,115.0,267.0,132.54,2021,134.55,2653,-2.01,Cents Per Lb,Pounds
2023-04-03,Breast - Line Run,115.0,123.0,117.83,165,117.84,172,-0.01,Cents Per Lb,Pounds
2023-04-03,Breast With Ribs,116.0,154.0,137.44,120,140.19,157,-2.75,Cents Per Lb,Pounds
2023-04-03,Drumsticks,42.0,42.0,42.0,810,41.11,1458,0.89,Cents Per Lb,Pounds
2023-04-03,Frames,7.0,11.0,8.89,1760,8.7,1320,0.19,Cents Per Lb,Pounds
2023-04-03,Gizzards and Hearts,52.0,76.0,74.03,82,70.96,107,3.07,Cents Per Lb,Pounds
2023-04-03,Leg quarters - Bulk,44.0,52.0,48.53,4828,40.87,1470,7.66,Cents Per Lb,Pounds
2023-04-03,Legs - Bone-in,61.0,67.0,63.33,162,56.54,702,6.79,Cents Per Lb,Pounds
2023-04-03,Livers,62.0,64.0,62.43,100,62.61,97,-0.18,Cents Per Lb,Pounds
2023-04-03,Mechanically Separated,32.0,36.0,34.42,648,32.8,540,1.62,Cents Per Lb,Pounds
2023-04-03,RTC Broiler/Fryer,105.0,170.0,136.24,3086,134.92,3086,1.32,Cents Per Lb,Pounds
2023-04-03,Tenderloins,130.0,192.0,150.79,1058,144.4,1073,6.39,Cents Per Lb,Pounds
2023-04-03,Thighs - B/S,70.0,148.0,124.47,687,119.73,739,4.74,Cents Per Lb,Pounds
2023-04-03,Thighs - Bone-in,60.0,68.0,67.88,29,67.61,50,0.27,Cents Per Lb,Pounds
2023-04-03,WOG,120.0,163.0,143.73,2840,139.84,2850,3.89,Cents Per Lb,Pounds
2023-04-03,Wings - Cut,90.0,133.0,113.89,220,107.97,190,5.92,Cents Per Lb,Pounds
2023-04-03,Wings - Whole,88.0,119.0,102.93,794,98.78,924,4.15,Cents Per Lb,Pounds
2023-04-10,ALL Items,110.0,170.0,139.73,9983,138.26,10657,1.47,Cents Per Lb,Pounds
2023-04-10,All Items,122.0,170.0,144.6,3025,144.03,2980,0.57,Cents Per Lb,Pounds
2023-04-10,Backs and Necks Stripped,8.0,14.0,11.61,1343,10.85,1538,0.76,Cents Per Lb,Pounds
2023-04-10,Breast - B/S,118.0,267.0,131.79,1893,132.54,2021,-0.75,Cents Per Lb,Pounds
2023-04-10,Breast - Line Run,115.0,123.0,117.86,158,117.83,165,0.03,Cents Per Lb,Pounds
2023-04-10,Breast With Ribs,116.0,155.0,136.95,112,137.44,120,-0.49,Cents Per Lb,Pounds
2023-04-10,Drumsticks,39.0,40.0,39.47,810,42.0,810,-2.53,Cents Per Lb,Pounds
2023-04-10,Frames,9.0,13.0,10.63,2040,8.89,1760,1.74,Cents Per Lb,Pounds
2023-04-10,Gizzards and Hearts,56.0,76.0,74.16,67,74.03,82,0.13,Cents Per Lb,Pounds
2023-04-10,Leg quarters - Bulk,43.0,46.0,44.42,1372,48.53,4828,-4.11,Cents Per Lb,Pounds
2023-04-10,Legs - Bone-in,59.0,71.0,65.75,463,66.05,442,-0.3,Cents Per Lb,Pounds
2023-04-10,Livers,61.0,63.0,62.61,83,62.43,100,0.18,Cents Per Lb,Pounds
2023-04-10,Mechanically Separated,28.0,35.0,33.23,702,34.42,648,-1.19,Cents Per Lb,Pounds
2023-04-10,RTC Broiler/Fryer,110.0,170.0,138.56,3031,136.24,3086,2.32,Cents Per Lb,Pounds
2023-04-10,Tenderloins,131.0,197.0,154.43,873,150.79,1058,3.64,Cents Per Lb,Pounds
2023-04-10,Thighs - B/S,83.0,152.0,131.52,720,124.47,687,7.05,Cents Per Lb,Pounds
2023-04-10,Thighs - Bone-in,60.0,68.0,67.94,43,67.88,29,0.06,Cents Per Lb,Pounds
2023-04-10,WOG,122.0,163.0,144.21,2885,143.73,2840,0.48,Cents Per Lb,Pounds
2023-04-10,Wings - Cut,105.0,133.0,118.7,556,113.89,220,4.81,Cents Per Lb,Pounds
2023-04-10,Wings - Whole,88.0,117.0,104.54,642,102.93,794,1.61,Cents Per Lb,Pounds
2023-04-17,ALL Items,122.0,170.0,141.1,10966,139.73,9983,1.37,Cents Per Lb,Pounds
2023-04-17,All Items,130.0,170.0,146.16,3060,144.6,3025,1.56,Cents Per Lb,Pounds
2023-04-17,Backs and Necks Stripped,9.0,14.0,11.32,1484,11.61,1343,-0.29,Cents Per Lb,Pounds
2023-04-17,Breast - B/S,116.0,267.0,130.05,2293,131.79,1893,-1.74,Cents Per Lb,Pounds
2023-04-17,Breast - Line Run,115.0,120.0,117.32,158,117.86,158,-0.54,Cents Per Lb,Pounds
2023-04-17,Breast With Ribs,117.0,156.0,140.53,100,136.95,112,3.58,Cents Per Lb,Pounds
2023-04-17,Drumsticks,26.0,57.0,44.03,2077,45.91,1758,-1.88,Cents Per Lb,Pounds
2023-04-17,Frames,8.0,13.0,10.44,2160,10.63,2040,-0.19,Cents Per Lb,Pounds
2023-04-17,Gizzards and Hearts,59.0,76.0,72.72,89,74.16,67,-1.44,Cents Per Lb,Pounds
2023-04-17,Leg quarters - Bulk,46.0,48.0,46.96,5600,44.42,1372,2.54,Cents Per Lb,Pounds
2023-04-17,Legs - Bone-in,49.0,74.0,67.48,461,65.75,463,1.73,Cents Per Lb,Pounds
2023-04-17,Livers,61.0,63.0,62.24,90,62.61,83,-0.37,Cents Per Lb,Pounds
2023-04-17,Mechanically Separated,31.0,35.0,33.0,486,33.23,702,-0.23,Cents Per Lb,Pounds
2023-04-17,RTC Broiler/Fryer,127.0,170.0,139.0,3346,138.56,3031,0.44,Cents Per Lb,Pounds
2023-04-17,Tenderloins,139.0,201.0,161.88,970,154.43,873,7.45,Cents Per Lb,Pounds
2023-04-17,Thighs - B/S,90.0,152.0,134.47,766,131.52,720,2.95,Cents Per Lb,Pounds
2023-04-17,Thighs - Bone-in,61.0,66.0,65.93,43,67.94,43,-2.01,Cents Per Lb,Pounds
2023-04-17,WOG,130.0,163.0,145.84,2920,144.21,2885,1.63,Cents Per Lb,Pounds
2023-04-17,Wings - Cut,99.0,133.0,116.69,118,118.7,556,-2.01,Cents Per Lb,Pounds
2023-04-17,Wings - Whole,88.0,119.0,103.03,820,104.54,642,-1.51,Cents Per Lb,Pounds
2023-04-24,ALL Items,122.0,170.0,141.51,10342,141.1,10966,0.41,Cents Per Lb,Pounds
2023-04-24,All Items,128.0,170.0,146.22,3080,146.16,3060,0.06,Cents Per Lb,Pounds
2023-04-24,Backs and Necks Stripped,9.0,13.0,11.33,1573,11.32,1484,0.01,Cents Per Lb,Pounds
2023-04-24,Breast - B/S,116.0,267.0,130.95,2213,130.05,2293,0.9,Cents Per Lb,Pounds
2023-04-24,Breast - Line Run,117.0,122.0,119.11,167,117.32,158,1.79,Cents Per Lb,Pounds
2023-04-24,Breast With Ribs,117.0,156.0,145.8,79,140.53,100,5.27,Cents Per Lb,Pounds
2023-04-24,Drumsticks,31.0,55.0,45.92,1951,44.03,2077,1.89,Cents Per Lb,Pounds
2023-04-24,Frames,10.0,13.0,11.34,1640,10.44,2160,0.9,Cents Per Lb,Pounds
2023-04-24,Gizzards and Hearts,60.0,76.0,73.78,68,72.72,89,1.06,Cents Per Lb,Pounds
2023-04-24,Leg quarters - Bulk,42.0,55.0,47.46,1375,46.98,2078,0.48,Cents Per Lb,Pounds
2023-04-24,Legs - Bone-in,53.0,75.0,67.02,546,67.48,461,-0.46,Cents Per Lb,Pounds
2023-04-24,Livers,62.0,63.0,62.43,90,62.24,90,0.19,Cents Per Lb,Pounds
2023-04-24,Mechanically Separated,31.0,35.0,32.87,532,33.0,486,-0.13,Cents Per Lb,Pounds
2023-04-24,RTC Broiler/Fryer,130.0,170.0,138.62,3119,139.0,3346,-0.38,Cents Per Lb,Pounds
2023-04-24,Tenderloins,147.0,201.0,171.81,1068,161.88,970,9.93,Cents Per Lb,Pounds
2023-04-24,Thighs - B/S,86.0,152.0,131.15,737,134.47,766,-3.32,Cents Per Lb,Pounds
2023-04-24,Thighs - Bone-in,61.0,63.0,62.07,42,65.93,43,-3.86,Cents Per Lb,Pounds
2023-04-24,WOG,128.0,163.0,146.02,2915,145.84,2920,0.18,Cents Per Lb,Pounds
2023-04-24,Wings - Cut,99.0,133.0,116.65,119,116.69,118,-0.04,Cents Per Lb,Pounds
2023-04-24,Wings - Whole,88.0,116.0,98.88,819,103.03,820,-4.15,Cents Per Lb,Pounds
2023-05-01,ALL Items,122.0,170.0,141.52,10823,141.51,10342,0.01,Cents Per Lb,Pounds
2023-05-01,All Items,128.0,170.0,146.57,3038,146.22,3080,0.35,Cents Per Lb,Pounds
2023-05-01,Backs and Necks Stripped,9.0,13.0,11.38,1652,11.33,1573,0.05,Cents Per Lb,Pounds
2023-05-01,Breast - B/S,118.0,267.0,131.81,2182,130.95,2213,0.86,Cents Per Lb,Pounds
2023-05-01,Breast - Line Run,117.0,122.0,118.07,168,119.11,167,-1.04,Cents Per Lb,Pounds
2023-05-01,Breast With Ribs,117.0,159.0,141.89,100,145.8,79,-3.91,Cents Per Lb,Pounds
2023-05-01,Drumsticks,28.0,58.0,43.28,1157,45.92,1951,-2.64,Cents Per Lb,Pounds
2023-05-01,Frames,10.0,14.0,11.76,2000,11.34,1640,0.42,Cents Per Lb,Pounds
2023-05-01,Gizzards and Hearts,60.0,76.0,72.72,91,73.78,68,-1.06,Cents Per Lb,Pounds
2023-05-01,Leg quarters - Bulk,43.0,61.0,48.78,1465,47.46,1375,1.32,Cents Per Lb,Pounds
2023-05-01,Legs - Bone-in,58.0,75.0,70.94,465,67.02,546,3.92,Cents Per Lb,Pounds
2023-05-01,Livers,62.0,63.0,62.6,92,62.43,90,0.17,Cents Per Lb,Pounds
2023-05-01,Mechanically Separated,30.0,36.0,33.69,702,32.87,532,0.82,Cents Per Lb,Pounds
2023-05-01,RTC Broiler/Fryer,130.0,170.0,138.94,3282,138.62,3119,0.32,Cents Per Lb,Pounds
2023-05-01,Tenderloins,159.0,195.0,179.52,1020,171.81,1068,7.71,Cents Per Lb,Pounds
2023-05-01,Thighs - B/S,96.0,153.0,135.18,832,131.15,737,4.03,Cents Per Lb,Pounds
2023-05-01,Thighs - Bone-in,64.0,65.0,64.11,48,62.07,42,2.04,Cents Per Lb,Pounds
2023-05-01,WOG,128.0,163.0,146.39,2875,146.02,2915,0.37,Cents Per Lb,Pounds
2023-05-01,Wings - Cut,99.0,133.0,116.21,121,116.65,119,-0.44,Cents Per Lb,Pounds
2023-05-01,Wings - Whole,78.0,111.0,91.27,760,98.88,819,-7.61,Cents Per Lb,Pounds
2023-05-08,ALL Items,124.0,170.0,142.11,10518,141.52,10823,0.59,Cents Per Lb,Pounds
2023-05-08,All Items,130.0,170.0,146.84,3010,146.57,3038,0.27,Cents Per Lb,Pounds
2023-05-08,Backs and Necks Stripped,9.0,13.0,11.7,1592,11.38,1652,0.32,Cents Per Lb,Pounds
2023-05-08,Breast - B/S,123.0,267.0,135.38,2047,131.81,2182,3.57,Cents Per Lb,Pounds
2023-05-08,Breast - Line Run,114.0,119.0,117.55,158,118.07,168,-0.52,Cents Per Lb,Pounds
2023-05-08,Breast With Ribs,118.0,162.0,139.74,128,141.89,100,-2.15,Cents Per Lb,Pounds
2023-05-08,Drumsticks,28.0,55.0,44.39,1543,43.28,1157,1.11,Cents Per Lb,Pounds
2023-05-08,Frames,11.0,15.0,12.81,2066,11.76,2000,1.05,Cents Per Lb,Pounds
2023-05-08,Gizzards and Hearts,60.0,76.0,71.49,83,72.72,91,-1.23,Cents Per Lb,Pounds
2023-05-08,Leg quarters - Bulk,39.0,45.0,42.92,576,,,,Cents Per Lb,Pounds
2023-05-08,Legs - Bone-in,60.0,75.0,71.43,390,70.94,465,0.49,Cents Per Lb,Pounds
2023-05-08,Livers,61.0,70.0,61.8,96,62.6,92,-0.8,Cents Per Lb,Pounds
2023-05-08,Mechanically Separated,33.0,36.0,34.38,432,33.69,702,0.69,Cents Per Lb,Pounds
2023-05-08,RTC Broiler/Fryer,133.5,170.0,139.16,2938,138.94,3282,0.22,Cents Per Lb,Pounds
2023-05-08,Tenderloins,165.0,201.0,186.56,1024,179.52,1020,7.04,Cents Per Lb,Pounds
2023-05-08,Thighs - B/S,90.0,154.0,136.23,738,135.18,832,1.05,Cents Per Lb,Pounds
2023-05-08,Thighs - Bone-in,64.0,65.0,64.05,45,64.11,48,-0.06,Cents Per Lb,Pounds
2023-05-08,WOG,130.0,163.0,146.59,2845,146.39,2875,0.2,Cents Per Lb,Pounds
2023-05-08,Wings - Cut,102.0,133.0,117.94,149,116.21,121,1.73,Cents Per Lb,Pounds
2023-05-08,Wings - Whole,71.0,101.0,87.93,789,91.27,760,-3.34,Cents Per Lb,Pounds
2023-05-15,ALL Items,119.0,170.0,142.69,10878,142.11,10518,0.58,Cents Per Lb,Pounds
2023-05-15,All Items,133.0,170.0,147.11,3035,146.84,3010,0.27,Cents Per Lb,Pounds
2023-05-15,Backs and Necks Stripped,11.0,13.0,11.99,1633,11.7,1592,0.29,Cents Per Lb,Pounds
2023-05-15,Breast - B/S,118.0,267.0,138.55,2213,135.38,2047,3.17,Cents Per Lb,Pounds
2023-05-15,Breast - Line Run,117.0,122.0,120.49,176,117.55,158,2.94,Cents Per Lb,Pounds
2023-05-15,Breast With Ribs,126.0,167.0,145.31,107,139.74,128,5.57,Cents Per Lb,Pounds
2023-05-15,Drumsticks,37.0,41.0,39.0,728,,,,Cents Per Lb,Pounds
2023-05-15,Frames,6.5,11.0,9.11,1600,12.81,2066,-3.7,Cents Per Lb,Pounds
2023-05-15,Gizzards and Hearts,64.0,76.0,74.05,103,71.49,83,2.56,Cents Per Lb,Pounds
2023-05-15,Leg quarters - Bulk,43.0,44.0,43.5,10200,42.92,576,0.58,Cents Per Lb,Pounds
2023-05-15,Legs - Bone-in,52.0,59.0,57.6,540,,,,Cents Per Lb,Pounds
2023-05-15,Livers,62.0,63.0,62.63,93,61.8,96,0.83,Cents Per Lb,Pounds
2023-05-15,Mechanically Separated,31.0,35.0,32.7,540,34.38,432,-1.68,Cents Per Lb,Pounds
2023-05-15,RTC Broiler/Fryer,134.0,170.0,140.58,3171,139.16,2938,1.42,Cents Per Lb,Pounds
2023-05-15,Tenderloins,172.0,213.0,194.61,1008,186.56,1024,8.05,Cents Per Lb,Pounds
2023-05-15,Thighs - B/S,95.0,154.0,136.83,884,136.23,738,0.6,Cents Per Lb,Pounds
2023-05-15,Thighs - Bone-in,62.0,65.0,62.25,49,64.05,45,-1.8,Cents Per Lb,Pounds
2023-05-15,WOG,133.0,163.0,146.79,2860,146.59,2845,0.2,Cents Per Lb,Pounds
2023-05-15,Wings - Cut,102.0,133.0,115.66,323,117.94,149,-2.28,Cents Per Lb,Pounds
2023-05-15,Wings - Whole,71.0,100.0,88.18,844,87.93,789,0.25,Cents Per Lb,Pounds
2023-05-22,ALL Items,118.0,170.0,143.04,10632,142.69,10878,0.35,Cents Per Lb,Pounds
2023-05-22,All Items,133.0,170.0,147.53,2995,147.11,3035,0.42,Cents Per Lb,Pounds
2023-05-22,Backs and Necks Stripped,11.0,13.0,12.11,1518,11.99,1633,0.12,Cents Per Lb,Pounds
2023-05-22,Breast - B/S,125.0,150.0,143.24,148,,,,Cents Per Lb,Pounds
2023-05-22,Breast - Line Run,119.0,122.0,120.91,158,120.49,176,0.42,Cents Per Lb,Pounds
2023-05-22,Breast With Ribs,127.0,166.0,147.94,108,145.31,107,2.63,Cents Per Lb,Pounds
2023-05-22,Drumsticks,36.5,42.0,37.53,12670,,,,Cents Per Lb,Pounds
2023-05-22,Frames,6.0,10.0,7.65,2160,9.11,1600,-1.46,Cents Per Lb,Pounds
2023-05-22,Gizzards and Hearts,67.0,77.0,74.85,70,74.05,103,0.8,Cents Per Lb,Pounds
2023-05-22,Leg quarters - Bulk,40.0,48.0,42.0,2672,43.5,10200,-1.5,Cents Per Lb,Pounds
2023-05-22,Legs - Bone-in,51.0,52.0,51.21,756,,,,Cents Per Lb,Pounds
2023-05-22,Livers,61.0,63.0,62.09,83,62.63,93,-0.54,Cents Per Lb,Pounds
2023-05-22,Mechanically Separated,30.0,34.0,31.88,432,32.7,540,-0.82,Cents Per Lb,Pounds
2023-05-22,RTC Broiler/Fryer,134.0,170.0,140.75,3201,140.58,3171,0.17,Cents Per Lb,Pounds
2023-05-22,Tenderloins,182.0,222.0,197.76,960,194.61,1008,3.15,Cents Per Lb,Pounds
2023-05-22,Thighs - B/S,92.0,155.0,137.19,703,136.83,884,0.36,Cents Per Lb,Pounds
2023-05-22,Thighs - Bone-in,62.0,65.0,62.02,43,62.25,49,-0.23,Cents Per Lb,Pounds
2023-05-22,WOG,133.0,163.0,147.19,2810,146.79,2860,0.4,Cents Per Lb,Pounds
2023-05-22,Wings - Cut,117.0,133.0,117.83,110,115.66,323,2.17,Cents Per Lb,Pounds
2023-05-22,Wings - Whole,71.0,100.0,88.52,801,88.18,844,0.34,Cents Per Lb,Pounds
2023-05-29,ALL Items,121.0,170.0,142.81,10077,143.04,10632,-0.23,Cents Per Lb,Pounds
2023-05-29,All Items,133.0,170.0,147.29,2780,147.53,2995,-0.24,Cents Per Lb,Pounds
2023-05-29,Backs and Necks Stripped,11.0,13.0,12.22,1209,12.11,1518,0.11,Cents Per Lb,Pounds
2023-05-29,Breast - B/S,118.0,268.0,140.15,1806,139.79,1957,0.36,Cents Per Lb,Pounds
2023-05-29,Breast - Line Run,119.0,122.0,120.9,159,120.91,158,-0.01,Cents Per Lb,Pounds
2023-05-29,Breast With Ribs,127.0,165.0,146.94,96,147.94,108,-1.0,Cents Per Lb,Pounds
2023-05-29,Drumsticks,28.0,55.0,44.15,603,45.43,1491,-1.28,Cents Per Lb,Pounds
2023-05-29,Frames,6.0,9.0,7.45,1680,7.65,2160,-0.2,Cents Per Lb,Pounds
2023-05-29,Gizzards and Hearts,73.0,76.0,75.09,70,74.85,70,0.24,Cents Per Lb,Pounds
2023-05-29,Leg quarters - Bulk,43.0,46.0,44.43,588,42.0,2672,2.43,Cents Per Lb,Pounds
2023-05-29,Legs - Bone-in,68.0,76.0,71.58,308,69.49,764,2.09,Cents Per Lb,Pounds
2023-05-29,Livers,62.0,63.0,62.22,85,62.09,83,0.13,Cents Per Lb,Pounds
2023-05-29,Mechanically Separated,31.0,35.0,32.33,567,31.88,432,0.45,Cents Per Lb,Pounds
2023-05-29,RTC Broiler/Fryer,121.0,170.0,140.67,3052,140.75,3201,-0.08,Cents Per Lb,Pounds
2023-05-29,Tenderloins,181.0,216.0,197.41,901,197.76,960,-0.35,Cents Per Lb,Pounds
2023-05-29,Thighs - B/S,98.0,155.0,138.71,653,137.19,703,1.52,Cents Per Lb,Pounds
2023-05-29,Thighs - Bone-in,62.0,65.0,62.04,43,62.02,43,0.02,Cents Per Lb,Pounds
2023-05-29,WOG,133.0,163.0,147.02,2615,147.19,2810,-0.17,Cents Per Lb,Pounds
2023-05-29,Wings - Cut,117.0,131.0,121.5,172,117.83,110,3.67,Cents Per Lb,Pounds
2023-05-29,Wings - Whole,71.0,101.0,88.82,738,88.52,801,0.3,Cents Per Lb,Pounds
2023-06-05,ALL Items,130.0,170.0,142.49,10538,142.81,10077,-0.32,Cents Per Lb,Pounds
2023-06-05,All Items,130.0,170.0,147.49,2990,147.29,2780,0.2,Cents Per Lb,Pounds
2023-06-05,Backs and Necks Stripped,11.0,14.0,12.29,1274,12.22,1209,0.07,Cents Per Lb,Pounds
2023-06-05,Breast - B/S,120.0,267.0,138.31,1763,140.15,1806,-1.84,Cents Per Lb,Pounds
2023-06-05,Breast - Line Run,119.0,122.0,120.91,158,120.9,159,0.01,Cents Per Lb,Pounds
2023-06-05,Breast With Ribs,127.0,166.0,142.52,67,146.94,96,-4.42,Cents Per Lb,Pounds
2023-06-05,Drumsticks,28.0,56.0,45.37,1034,44.15,603,1.22,Cents Per Lb,Pounds
2023-06-05,Frames,6.0,9.0,7.09,1960,7.45,1680,-0.36,Cents Per Lb,Pounds
2023-06-05,Gizzards and Hearts,73.0,76.0,74.56,46,75.09,70,-0.53,Cents Per Lb,Pounds
2023-06-05,Leg Quarters - 4/10,40.0,45.0,42.5,240,,,,Cents Per Lb,Pounds
2023-06-05,Leg quarters - Bulk,43.0,43.0,43.0,680,44.43,588,-1.43,Cents Per Lb,Pounds
2023-06-05,Legs - Bone-in,62.0,74.0,68.51,459,71.58,308,-3.07,Cents Per Lb,Pounds
2023-06-05,Livers,61.0,63.0,62.03,71,62.22,85,-0.19,Cents Per Lb,Pounds
2023-06-05,Mechanically Separated,27.0,34.0,31.64,378,32.33,567,-0.69,Cents Per Lb,Pounds
2023-06-05,RTC Broiler/Fryer,134.0,170.0,139.26,3102,140.67,3052,-1.41,Cents Per Lb,Pounds
2023-06-05,Tenderloins,186.0,230.0,197.69,851,197.41,901,0.28,Cents Per Lb,Pounds
2023-06-05,Thighs - B/S,99.0,155.0,138.16,481,138.71,653,-0.55,Cents Per Lb,Pounds
2023-06-05,Thighs - Bone-in,62.0,65.0,62.23,54,62.04,43,0.19,Cents Per Lb,Pounds
2023-06-05,WOG,130.0,163.0,147.21,2765,147.02,2615,0.19,Cents Per Lb,Pounds
2023-06-05,Wings - Cut,115.0,130.0,121.73,220,121.5,172,0.23,Cents Per Lb,Pounds
2023-06-05,Wings - Whole,71.0,100.0,88.89,696,88.82,738,0.07,Cents Per Lb,Pounds
2023-06-12,ALL Items,115.0,165.0,136.96,10809,142.49,10538,-5.53,Cents Per Lb,Pounds
2023-06-12,All Items,120.0,165.0,143.03,2970,147.49,2990,-4.46,Cents Per Lb,Pounds
2023-06-12,Backs and Necks Stripped,11.0,14.0,12.18,1544,12.29,1274,-0.11,Cents Per Lb,Pounds
2023-06-12,Breast - B/S,113.0,267.0,134.87,2293,138.31,1763,-3.44,Cents Per Lb,Pounds
2023-06-12,Breast - Line Run,119.0,122.0,120.67,180,120.91,158,-0.24,Cents Per Lb,Pounds
2023-06-12,Breast With Ribs,127.0,164.0,144.61,115,142.52,67,2.09,Cents Per Lb,Pounds
2023-06-12,Drumsticks,35.0,37.0,35.18,1762,,,,Cents Per Lb,Pounds
2023-06-12,Frames,4.0,7.0,6.21,1120,7.09,1960,-0.88,Cents Per Lb,Pounds
2023-06-12,Gizzards and Hearts,69.0,79.0,75.06,76,74.56,46,0.5,Cents Per Lb,Pounds
2023-06-12,Leg quarters - Bulk,42.0,43.5,42.54,6426,43.0,680,-0.46,Cents Per Lb,Pounds
2023-06-12,Legs - Bone-in,67.0,74.0,69.96,438,68.51,459,1.45,Cents Per Lb,Pounds
2023-06-12,Livers,61.0,68.0,62.25,96,62.03,71,0.22,Cents Per Lb,Pounds
2023-06-12,Mechanically Separated,28.0,34.0,31.0,324,31.64,378,-0.64,Cents Per Lb,Pounds
2023-06-12,RTC Broiler/Fryer,129.5,165.0,134.43,3152,139.26,3102,-4.83,Cents Per Lb,Pounds
2023-06-12,Tenderloins,182.0,244.0,197.37,1061,197.69,851,-0.32,Cents Per Lb,Pounds
2023-06-12,Thighs - B/S,102.0,155.0,133.2,853,138.16,481,-4.96,Cents Per Lb,Pounds
2023-06-12,Thighs - Bone-in,60.0,65.0,62.09,52,62.23,54,-0.14,Cents Per Lb,Pounds
2023-06-12,WOG,120.0,159.5,142.69,2770,147.21,2765,-4.52,Cents Per Lb,Pounds
2023-06-12,Wings - Cut,101.0,130.0,117.26,284,121.73,220,-4.47,Cents Per Lb,Pounds
2023-06-12,Wings - Whole,71.0,100.0,88.69,864,88.89,696,-0.2,Cents Per Lb,Pounds
2023-06-19,ALL Items,105.0,160.0,131.44,10500,136.96,10809,-5.52,Cents Per Lb,Pounds
2023-06-19,All Items,115.0,160.0,136.44,2835,143.03,2970,-6.59,Cents Per Lb,Pounds
2023-06-19,Backs and Necks Stripped,11.0,14.0,12.32,1401,12.18,1544,0.14,Cents Per Lb,Pounds
2023-06-19,Breast - B/S,103.0,265.0,129.09,2052,134.87,2293,-5.78,Cents Per Lb,Pounds
2023-06-19,Breast - Line Run,119.0,122.0,120.69,159,120.67,180,0.02,Cents Per Lb,Pounds
2023-06-19,Breast With Ribs,120.0,165.0,140.15,134,144.61,115,-4.46,Cents Per Lb,Pounds
2023-06-19,Drumsticks,28.0,55.0,44.76,1958,40.81,963,3.95,Cents Per Lb,Pounds
2023-06-19,Frames,4.0,6.0,5.31,1040,6.21,1120,-0.9,Cents Per Lb,Pounds
2023-06-19,Gizzards and Hearts,73.0,79.0,75.71,80,75.06,76,0.65,Cents Per Lb,Pounds
2023-06-19,Leg quarters - Bulk,30.0,43.0,40.43,1950,42.54,6426,-2.11,Cents Per Lb,Pounds
2023-06-19,Legs - Bone-in,65.0,76.0,69.6,348,69.96,438,-0.36,Cents Per Lb,Pounds
2023-06-19,Livers,61.0,63.0,62.3,90,62.25,96,0.05,Cents Per Lb,Pounds
2023-06-19,Mechanically Separated,28.0,32.0,30.14,378,31.0,324,-0.86,Cents Per Lb,Pounds
2023-06-19,RTC Broiler/Fryer,117.0,160.0,131.16,3153,134.43,3152,-3.27,Cents Per Lb,Pounds
2023-06-19,Tenderloins,176.0,242.0,195.26,1020,197.37,1061,-2.11,Cents Per Lb,Pounds
2023-06-19,Thighs - B/S,105.0,155.0,135.22,866,133.2,853,2.02,Cents Per Lb,Pounds
2023-06-19,Thighs - Bone-in,62.0,65.0,62.08,51,62.09,52,-0.01,Cents Per Lb,Pounds
2023-06-19,WOG,115.0,155.0,135.89,2600,142.69,2770,-6.8,Cents Per Lb,Pounds
2023-06-19,Wings - Cut,100.0,125.0,109.38,255,117.26,284,-7.88,Cents Per Lb,Pounds
2023-06-19,Wings - Whole,71.0,101.0,87.79,814,88.69,864,-0.9,Cents Per Lb,Pounds
2023-06-26,ALL Items,103.0,158.0,129.77,10287,131.44,10500,-1.67,Cents Per Lb,Pounds
2023-06-26,All Items,110.0,158.0,135.44,2940,136.44,2835,-1.0,Cents Per Lb,Pounds
2023-06-26,Backs and Necks Stripped,11.0,13.0,12.2,1346,12.32,1401,-0.12,Cents Per Lb,Pounds
2023-06-26,Breast - B/S,97.0,265.0,121.22,2284,129.09,2052,-7.87,Cents Per Lb,Pounds
2023-06-26,Breast - Line Run,116.0,120.0,118.59,171,120.69,159,-2.1,Cents Per Lb,Pounds
2023-06-26,Breast With Ribs,120.0,164.0,137.78,164,140.15,134,-2.37,Cents Per Lb,Pounds
2023-06-26,Drumsticks,29.0,35.0,33.5,2160,,,,Cents Per Lb,Pounds
2023-06-26,Frames,4.0,6.0,4.88,1320,5.31,1040,-0.43,Cents Per Lb,Pounds
2023-06-26,Gizzards and Hearts,64.0,76.0,74.66,83,75.71,80,-1.05,Cents Per Lb,Pounds
2023-06-26,Leg quarters - Bulk,32.0,43.0,42.08,5680,40.43,1950,1.65,Cents Per Lb,Pounds
