report_date,region,class,type,volume,pct_chg
2024-09-30,South Central (SC),Small,,1.7,113.9%
2024-09-30,South Central (SC),Total,,235.5,2.1%
2024-09-30,South Central (SC),Ungraded,,13.2,17.7%
2024-09-30,Southeast (SE),,Cage-Free,14.2,-4.6%
2024-09-30,Southeast (SE),,Organic,7.8,-24.5%
2024-09-30,Southeast (SE),,Specialty,11.9,-7.4%
2024-09-30,Southeast (SE),Extra Large,,28.4,-6.0%
2024-09-30,Southeast (SE),Jumbo,,11.1,34.2%
2024-09-30,Southeast (SE),Large,,156.0,-7.1%
2024-09-30,Southeast (SE),Medium,,16.4,9.3%
2024-09-30,Southeast (SE),Misc,,8.9,24.0%
2024-09-30,Southeast (SE),Small,,0.1,-24.0%
2024-09-30,Southeast (SE),Total,,260.8,-3.4%
2024-09-30,Southeast (SE),Ungraded,,39.8,-3.6%
2024-09-30,Southwest (SW),,Cage-Free,111.3,2.9%
2024-09-30,Southwest (SW),,Organic,4.6,-6.0%
2024-09-30,Southwest (SW),,Specialty,7.5,46.7%
2024-09-30,Southwest (SW),Extra Large,,13.8,5.7%
2024-09-30,Southwest (SW),Jumbo,,3.7,-8.2%
2024-09-30,Southwest (SW),Large,,62.4,5.9%
2024-09-30,Southwest (SW),Medium,,28.3,-1.4%
2024-09-30,Southwest (SW),Misc,,5.4,16.7%
2024-09-30,Southwest (SW),Small,,1.7,-16.0%
2024-09-30,Southwest (SW),Total,,127.1,4.3%
2024-09-30,Southwest (SW),Ungraded,,11.9,12.1%
2024-10-07,,Breaking Stock,,299.3,-0.5%
2024-10-07,6-Area,,Cage-Free,306.1,5.3%
2024-10-07,6-Area,,Organic,64.0,4.3%
2024-10-07,6-Area,,Specialty,35.5,0.8%
2024-10-07,6-Area,Extra Large,,127.7,-11.1%
2024-10-07,6-Area,Jumbo,,58.6,-3.6%
2024-10-07,6-Area,Large,,620.1,-1.2%
2024-10-07,6-Area,Medium,,130.7,-2.4%
2024-10-07,6-Area,Misc,,74.5,5.2%
2024-10-07,6-Area,Small,,13.2,-2.2%
2024-10-07,6-Area,Total,,1246.4,-1.9%
2024-10-07,6-Area,Ungraded,,221.6,0.7%
2024-10-07,Midwest (MW),,Cage-Free,91.4,1.5%
2024-10-07,Midwest (MW),,Organic,25.7,2.3%
2024-10-07,Midwest (MW),,Specialty,0.0,
2024-10-07,Midwest (MW),Extra Large,,29.1,-6.9%
2024-10-07,Midwest (MW),Jumbo,,18.0,10.4%
2024-10-07,Midwest (MW),Large,,143.0,-5.1%
2024-10-07,Midwest (MW),Medium,,27.4,-17.6%
2024-10-07,Midwest (MW),Misc,,23.5,12.0%
2024-10-07,Midwest (MW),Small,,2.5,36.2%
2024-10-07,Midwest (MW),Total,,386.4,-1.4%
2024-10-07,Midwest (MW),Ungraded,,142.9,3.7%
2024-10-07,Northeast (NE),,Cage-Free,5.8,16.6%
2024-10-07,Northeast (NE),,Organic,15.9,13.0%
2024-10-07,Northeast (NE),,Specialty,10.8,-0.3%
2024-10-07,Northeast (NE),Extra Large,,32.2,-20.5%
2024-10-07,Northeast (NE),Jumbo,,11.1,-19.0%
2024-10-07,Northeast (NE),Large,,82.0,-10.3%
2024-10-07,Northeast (NE),Medium,,18.2,-10.4%
2024-10-07,Northeast (NE),Misc,,16.4,-4.2%
2024-10-07,Northeast (NE),Small,,8.2,0.2%
2024-10-07,Northeast (NE),Total,,180.4,-12.8%
2024-10-07,Northeast (NE),Ungraded,,12.4,-21.7%
2024-10-07,Northwest (NW),,Cage-Free,35.6,4.4%
2024-10-07,Northwest (NW),,Organic,2.7,3.7%
2024-10-07,Northwest (NW),,Specialty,1.2,7.2%
2024-10-07,Northwest (NW),Extra Large,,3.9,-9.3%
2024-10-07,Northwest (NW),Jumbo,,1.8,25.6%
2024-10-07,Northwest (NW),Large,,36.3,-0.7%
2024-10-07,Northwest (NW),Medium,,6.7,51.9%
2024-10-07,Northwest (NW),Misc,,0.0,
2024-10-07,Northwest (NW),Small,,0.0,
2024-10-07,Northwest (NW),Total,,50.5,4.7%
2024-10-07,Northwest (NW),Ungraded,,1.9,16.7%
2024-10-07,South Central (SC),,Cage-Free,37.7,4.5%
2024-10-07,South Central (SC),,Organic,6.9,-4.0%
2024-10-07,South Central (SC),,Specialty,4.2,8.0%
2024-10-07,South Central (SC),Extra Large,,24.7,-1.9%
2024-10-07,South Central (SC),Jumbo,,15.5,6.6%
2024-10-07,South Central (SC),Large,,136.2,4.0%
2024-10-07,South Central (SC),Medium,,34.5,10.3%
2024-10-07,South Central (SC),Misc,,20.7,11.9%
2024-10-07,South Central (SC),Small,,1.6,-4.7%
2024-10-07,South Central (SC),Total,,246.1,4.5%
2024-10-07,South Central (SC),Ungraded,,12.9,-2.3%
2024-10-07,Southeast (SE),,Cage-Free,15.8,11.2%
2024-10-07,Southeast (SE),,Organic,8.4,7.3%
2024-10-07,Southeast (SE),,Specialty,11.2,-6.1%
2024-10-07,Southeast (SE),Extra Large,,24.0,-15.6%
2024-10-07,Southeast (SE),Jumbo,,8.1,-26.9%
2024-10-07,Southeast (SE),Large,,147.7,-5.3%
2024-10-07,Southeast (SE),Medium,,17.3,5.5%
2024-10-07,Southeast (SE),Misc,,10.2,14.3%
2024-10-07,Southeast (SE),Small,,0.2,63.0%
2024-10-07,Southeast (SE),Total,,247.9,-4.9%
2024-10-07,Southeast (SE),Ungraded,,40.5,1.8%
2024-10-07,Southwest (SW),,Cage-Free,119.7,7.5%
2024-10-07,Southwest (SW),,Organic,4.4,-3.3%
2024-10-07,Southwest (SW),,Specialty,8.1,8.6%
2024-10-07,Southwest (SW),Extra Large,,13.8,-0.2%
2024-10-07,Southwest (SW),Jumbo,,4.2,13.6%
2024-10-07,Southwest (SW),Large,,74.9,20.1%
2024-10-07,Southwest (SW),Medium,,26.6,-6.0%
2024-10-07,Southwest (SW),Misc,,3.7,-31.2%
2024-10-07,Southwest (SW),Small,,0.8,-55.7%
2024-10-07,Southwest (SW),Total,,135.0,6.2%
2024-10-07,Southwest (SW),Ungraded,,11.0,-7.3%
2024-10-14,,Breaking Stock,,319.2,6.7%
2024-10-14,6-Area,,Cage-Free,299.1,-2.3%
2024-10-14,6-Area,,Organic,64.6,1.0%
2024-10-14,6-Area,,Specialty,33.4,-5.8%
2024-10-14,6-Area,Extra Large,,123.7,-3.1%
2024-10-14,6-Area,Jumbo,,52.6,-10.3%
2024-10-14,6-Area,Large,,604.7,-2.5%
2024-10-14,6-Area,Medium,,125.2,-4.2%
2024-10-14,6-Area,Misc,,67.4,-9.5%
2024-10-14,6-Area,Small,,12.3,-7.2%
2024-10-14,6-Area,Total,,1198.5,-3.8%
2024-10-14,6-Area,Ungraded,,212.7,-4.0%
2024-10-14,Midwest (MW),,Cage-Free,109.4,19.7%
2024-10-14,Midwest (MW),,Organic,25.7,0.1%
2024-10-14,Midwest (MW),,Specialty,0.0,
2024-10-14,Midwest (MW),Extra Large,,30.0,3.1%
2024-10-14,Midwest (MW),Jumbo,,14.3,-20.5%
2024-10-14,Midwest (MW),Large,,178.4,24.7%
2024-10-14,Midwest (MW),Medium,,26.6,-3.0%
2024-10-14,Midwest (MW),Misc,,19.8,-15.6%
2024-10-14,Midwest (MW),Small,,1.8,-26.5%
2024-10-14,Midwest (MW),Total,,406.9,5.3%
2024-10-14,Midwest (MW),Ungraded,,135.9,-4.9%
2024-10-14,Northeast (NE),,Cage-Free,5.7,-1.8%
2024-10-14,Northeast (NE),,Organic,15.9,0.0%
2024-10-14,Northeast (NE),,Specialty,9.3,-14.0%
2024-10-14,Northeast (NE),Extra Large,,27.2,-15.7%
2024-10-14,Northeast (NE),Jumbo,,9.7,-12.7%
2024-10-14,Northeast (NE),Large,,69.7,-15.0%
2024-10-14,Northeast (NE),Medium,,19.3,6.1%
2024-10-14,Northeast (NE),Misc,,14.3,-12.9%
2024-10-14,Northeast (NE),Small,,8.0,-1.9%
2024-10-14,Northeast (NE),Total,,157.0,-13.0%
2024-10-14,Northeast (NE),Ungraded,,8.9,-28.6%
2024-10-14,Northwest (NW),,Cage-Free,35.7,0.3%
2024-10-14,Northwest (NW),,Organic,2.4,-10.7%
2024-10-14,Northwest (NW),,Specialty,1.5,27.6%
2024-10-14,Northwest (NW),Extra Large,,3.8,-2.1%
2024-10-14,Northwest (NW),Jumbo,,1.6,-11.2%
2024-10-14,Northwest (NW),Large,,34.9,-4.0%
2024-10-14,Northwest (NW),Medium,,8.6,27.7%
2024-10-14,Northwest (NW),Misc,,0.0,
2024-10-14,Northwest (NW),Small,,0.0,
2024-10-14,Northwest (NW),Total,,52.4,3.8%
2024-10-14,Northwest (NW),Ungraded,,3.6,89.5%
2024-10-14,South Central (SC),,Cage-Free,32.3,-14.2%
2024-10-14,South Central (SC),,Organic,6.8,-1.2%
2024-10-14,South Central (SC),,Specialty,5.8,37.8%
2024-10-14,South Central (SC),Extra Large,,24.5,-0.7%
2024-10-14,South Central (SC),Jumbo,,15.6,0.4%
2024-10-14,South Central (SC),Large,,127.4,-6.4%
2024-10-14,South Central (SC),Medium,,30.7,-10.9%
2024-10-14,South Central (SC),Misc,,17.0,-17.7%
2024-10-14,South Central (SC),Small,,1.8,14.4%
2024-10-14,South Central (SC),Total,,231.8,-5.8%
2024-10-14,South Central (SC),Ungraded,,14.7,13.8%
2024-10-14,Southeast (SE),,Cage-Free,15.9,0.4%
2024-10-14,Southeast (SE),,Organic,9.2,9.2%
2024-10-14,Southeast (SE),,Specialty,11.0,-1.6%
2024-10-14,Southeast (SE),Extra Large,,24.0,-0.2%
2024-10-14,Southeast (SE),Jumbo,,6.5,-19.6%
2024-10-14,Southeast (SE),Large,,138.6,-6.2%
2024-10-14,Southeast (SE),Medium,,17.3,-0.2%
2024-10-14,Southeast (SE),Misc,,10.3,0.8%
2024-10-14,Southeast (SE),Small,,0.2,-18.5%
2024-10-14,Southeast (SE),Total,,237.2,-4.3%
2024-10-14,Southeast (SE),Ungraded,,40.4,-0.3%
2024-10-14,Southwest (SW),,Cage-Free,100.1,-16.4%
2024-10-14,Southwest (SW),,Organic,4.6,3.9%
2024-10-14,Southwest (SW),,Specialty,5.8,-28.3%
2024-10-14,Southwest (SW),Extra Large,,14.2,3.1%
2024-10-14,Southwest (SW),Jumbo,,4.9,16.7%
2024-10-14,Southwest (SW),Large,,55.7,-25.7%
2024-10-14,Southwest (SW),Medium,,22.8,-14.5%
2024-10-14,Southwest (SW),Misc,,6.0,60.9%
2024-10-14,Southwest (SW),Small,,0.4,-53.1%
2024-10-14,Southwest (SW),Total,,113.2,-16.2%
2024-10-14,Southwest (SW),Ungraded,,9.3,-15.9%
2024-10-21,,Breaking Stock,,305.8,-4.2%
2024-10-21,6-Area,,Cage-Free,324.0,8.3%
2024-10-21,6-Area,,Organic,66.2,2.5%
2024-10-21,6-Area,,Specialty,39.4,17.9%
2024-10-21,6-Area,Extra Large,,118.6,-4.1%
2024-10-21,6-Area,Jumbo,,55.2,4.9%
2024-10-21,6-Area,Large,,638.4,5.6%
2024-10-21,6-Area,Medium,,126.1,0.7%
2024-10-21,6-Area,Misc,,67.7,0.4%
2024-10-21,6-Area,Small,,14.6,19.0%
2024-10-21,6-Area,Total,,1269.3,5.9%
2024-10-21,6-Area,Ungraded,,248.7,16.9%
2024-10-21,Midwest (MW),,Cage-Free,137.8,25.9%
2024-10-21,Midwest (MW),,Organic,28.4,10.3%
2024-10-21,Midwest (MW),,Specialty,0.0,
2024-10-21,Midwest (MW),Extra Large,,29.3,-2.3%
2024-10-21,Midwest (MW),Jumbo,,16.7,16.8%
2024-10-21,Midwest (MW),Large,,210.2,17.8%
2024-10-21,Midwest (MW),Medium,,31.1,16.8%
2024-10-21,Midwest (MW),Misc,,21.5,8.4%
2024-10-21,Midwest (MW),Small,,3.4,89.1%
2024-10-21,Midwest (MW),Total,,477.0,17.2%
2024-10-21,Midwest (MW),Ungraded,,164.8,21.3%
2024-10-21,Northeast (NE),,Cage-Free,5.7,0.8%
2024-10-21,Northeast (NE),,Organic,14.0,-12.0%
2024-10-21,Northeast (NE),,Specialty,9.3,0.5%
2024-10-21,Northeast (NE),Extra Large,,27.5,0.9%
2024-10-21,Northeast (NE),Jumbo,,11.3,16.6%
2024-10-21,Northeast (NE),Large,,71.1,2.1%
2024-10-21,Northeast (NE),Medium,,18.3,-5.3%
2024-10-21,Northeast (NE),Misc,,12.4,-13.1%
2024-10-21,Northeast (NE),Small,,8.7,8.6%
2024-10-21,Northeast (NE),Total,,157.4,0.2%
2024-10-21,Northeast (NE),Ungraded,,8.1,-9.0%
2024-10-21,Northwest (NW),,Cage-Free,31.5,-11.9%
2024-10-21,Northwest (NW),,Organic,2.4,-2.0%
2024-10-21,Northwest (NW),,Specialty,1.1,-29.9%
2024-10-21,Northwest (NW),Extra Large,,3.5,-8.3%
2024-10-21,Northwest (NW),Jumbo,,1.5,-3.6%
2024-10-21,Northwest (NW),Large,,33.2,-4.9%
2024-10-21,Northwest (NW),Medium,,6.5,-24.1%
2024-10-21,Northwest (NW),Misc,,0.0,
2024-10-21,Northwest (NW),Small,,0.0,
2024-10-21,Northwest (NW),Total,,46.6,-11.1%
2024-10-21,Northwest (NW),Ungraded,,1.8,-48.8%
2024-10-21,South Central (SC),,Cage-Free,30.0,-7.1%
2024-10-21,South Central (SC),,Organic,6.2,-8.8%
2024-10-21,South Central (SC),,Specialty,8.6,47.6%
2024-10-21,South Central (SC),Extra Large,,24.0,-2.0%
2024-10-21,South Central (SC),Jumbo,,12.5,-19.7%
2024-10-21,South Central (SC),Large,,119.3,-6.3%
2024-10-21,South Central (SC),Medium,,29.7,-3.3%
2024-10-21,South Central (SC),Misc,,20.1,18.1%
2024-10-21,South Central (SC),Small,,1.4,-24.1%
2024-10-21,South Central (SC),Total,,225.8,-2.6%
2024-10-21,South Central (SC),Ungraded,,18.8,27.9%
2024-10-21,Southeast (SE),,Cage-Free,18.0,12.9%
2024-10-21,Southeast (SE),,Organic,10.0,9.2%
2024-10-21,Southeast (SE),,Specialty,16.8,53.1%
2024-10-21,Southeast (SE),Extra Large,,20.4,-15.0%
2024-10-21,Southeast (SE),Jumbo,,7.2,10.9%
2024-10-21,Southeast (SE),Large,,154.1,11.2%
2024-10-21,Southeast (SE),Medium,,16.4,-5.1%
2024-10-21,Southeast (SE),Misc,,7.7,-25.7%
2024-10-21,Southeast (SE),Small,,0.2,-18.5%
2024-10-21,Southeast (SE),Total,,249.5,5.2%
2024-10-21,Southeast (SE),Ungraded,,43.5,7.6%
2024-10-21,Southwest (SW),,Cage-Free,101.0,0.9%
2024-10-21,Southwest (SW),,Organic,5.3,14.8%
2024-10-21,Southwest (SW),,Specialty,3.6,-38.1%
2024-10-21,Southwest (SW),Extra Large,,13.9,-1.9%
2024-10-21,Southwest (SW),Jumbo,,5.9,20.3%
2024-10-21,Southwest (SW),Large,,50.4,-9.6%
2024-10-21,Southwest (SW),Medium,,24.1,5.8%
2024-10-21,Southwest (SW),Misc,,6.1,1.2%
2024-10-21,Southwest (SW),Small,,1.0,154.5%
2024-10-21,Southwest (SW),Total,,113.1,-0.1%
2024-10-21,Southwest (SW),Ungraded,,11.7,25.8%
2024-10-28,,Breaking Stock,,292.4,-4.4%
2024-10-28,6-Area,,Cage-Free,323.6,-0.1%
2024-10-28,6-Area,,Organic,68.4,3.4%
2024-10-28,6-Area,,Specialty,33.8,-14.3%
2024-10-28,6-Area,Extra Large,,126.8,6.9%
2024-10-28,6-Area,Jumbo,,52.1,-5.6%
2024-10-28,6-Area,Large,,662.0,3.7%
2024-10-28,6-Area,Medium,,119.7,-5.0%
2024-10-28,6-Area,Misc,,64.2,-5.2%
2024-10-28,6-Area,Small,,15.0,2.9%
2024-10-28,6-Area,Total,,1293.0,1.9%
2024-10-28,6-Area,Ungraded,,253.1,1.8%
2024-10-28,Midwest (MW),,Cage-Free,129.1,-6.3%
2024-10-28,Midwest (MW),,Organic,28.9,1.7%
2024-10-28,Midwest (MW),,Specialty,0.0,
2024-10-28,Midwest (MW),Extra Large,,30.0,2.3%
2024-10-28,Midwest (MW),Jumbo,,16.3,-2.7%
2024-10-28,Midwest (MW),Large,,210.8,0.3%
2024-10-28,Midwest (MW),Medium,,28.3,-9.2%
2024-10-28,Midwest (MW),Misc,,20.1,-6.5%
2024-10-28,Midwest (MW),Small,,3.4,1.4%
2024-10-28,Midwest (MW),Total,,469.7,-1.5%
2024-10-28,Midwest (MW),Ungraded,,160.9,-2.4%
2024-10-28,Northeast (NE),,Cage-Free,7.6,33.1%
2024-10-28,Northeast (NE),,Organic,13.7,-2.3%
2024-10-28,Northeast (NE),,Specialty,9.1,-2.6%
2024-10-28,Northeast (NE),Extra Large,,30.5,10.9%
2024-10-28,Northeast (NE),Jumbo,,11.9,5.5%
2024-10-28,Northeast (NE),Large,,76.3,7.4%
2024-10-28,Northeast (NE),Medium,,19.5,6.7%
2024-10-28,Northeast (NE),Misc,,12.2,-1.4%
2024-10-28,Northeast (NE),Small,,9.2,5.9%
2024-10-28,Northeast (NE),Total,,167.1,6.1%
2024-10-28,Northeast (NE),Ungraded,,7.3,-9.5%
2024-10-28,Northwest (NW),,Cage-Free,37.0,17.5%
2024-10-28,Northwest (NW),,Organic,2.7,13.9%
2024-10-28,Northwest (NW),,Specialty,2.9,159.8%
2024-10-28,Northwest (NW),Extra Large,,3.1,-10.9%
2024-10-28,Northwest (NW),Jumbo,,2.1,38.6%
2024-10-28,Northwest (NW),Large,,40.7,22.6%
2024-10-28,Northwest (NW),Medium,,7.6,17.1%
2024-10-28,Northwest (NW),Misc,,0.0,
2024-10-28,Northwest (NW),Small,,0.0,
2024-10-28,Northwest (NW),Total,,58.4,25.4%
2024-10-28,Northwest (NW),Ungraded,,4.9,174.3%
2024-10-28,South Central (SC),,Cage-Free,28.0,-6.5%
2024-10-28,South Central (SC),,Organic,5.9,-5.2%
2024-10-28,South Central (SC),,Specialty,6.6,-22.7%
2024-10-28,South Central (SC),Extra Large,,26.9,12.1%
2024-10-28,South Central (SC),Jumbo,,10.8,-13.7%
2024-10-28,South Central (SC),Large,,121.9,2.2%
2024-10-28,South Central (SC),Medium,,31.2,4.9%
2024-10-28,South Central (SC),Misc,,18.7,-6.9%
2024-10-28,South Central (SC),Small,,0.6,-56.4%
2024-10-28,South Central (SC),Total,,225.4,-0.2%
2024-10-28,South Central (SC),Ungraded,,15.3,-18.7%
2024-10-28,Southeast (SE),,Cage-Free,20.6,14.6%
2024-10-28,Southeast (SE),,Organic,10.8,7.7%
2024-10-28,Southeast (SE),,Specialty,13.0,-22.5%
2024-10-28,Southeast (SE),Extra Large,,22.5,10.5%
2024-10-28,Southeast (SE),Jumbo,,7.2,0.3%
2024-10-28,Southeast (SE),Large,,157.8,2.4%
2024-10-28,Southeast (SE),Medium,,13.7,-16.7%
2024-10-28,Southeast (SE),Misc,,9.1,18.0%
2024-10-28,Southeast (SE),Small,,0.1,-40.0%
2024-10-28,Southeast (SE),Total,,259.0,3.8%
2024-10-28,Southeast (SE),Ungraded,,48.5,11.6%
2024-10-28,Southwest (SW),,Cage-Free,101.3,0.3%
2024-10-28,Southwest (SW),,Organic,6.5,21.9%
2024-10-28,Southwest (SW),,Specialty,2.2,-39.0%
2024-10-28,Southwest (SW),Extra Large,,13.8,-0.9%
2024-10-28,Southwest (SW),Jumbo,,3.9,-34.6%
2024-10-28,Southwest (SW),Large,,54.4,8.0%
2024-10-28,Southwest (SW),Medium,,19.5,-19.0%
2024-10-28,Southwest (SW),Misc,,4.0,-33.6%
2024-10-28,Southwest (SW),Small,,1.6,62.7%
2024-10-28,Southwest (SW),Total,,113.5,0.3%
2024-10-28,Southwest (SW),Ungraded,,16.2,38.4%
2024-11-04,,Breaking Stock,,304.4,4.1%
2024-11-04,6-Area,,Cage-Free,318.5,-1.6%
2024-11-04,6-Area,,Organic,69.1,1.0%
2024-11-04,6-Area,,Specialty,32.6,-3.4%
2024-11-04,6-Area,Extra Large,,129.8,2.4%
2024-11-04,6-Area,Jumbo,,56.2,8.0%
2024-11-04,6-Area,Large,,705.7,6.6%
2024-11-04,6-Area,Medium,,118.5,-1.0%
2024-11-04,6-Area,Misc,,71.5,11.3%
2024-11-04,6-Area,Small,,14.7,-2.1%
2024-11-04,6-Area,Total,,1344.1,4.0%
2024-11-04,6-Area,Ungraded,,247.8,-2.1%
2024-11-04,Midwest (MW),,Cage-Free,123.3,-4.5%
2024-11-04,Midwest (MW),,Organic,29.2,1.0%
2024-11-04,Midwest (MW),,Specialty,0.0,
2024-11-04,Midwest (MW),Extra Large,,28.5,-5.1%
2024-11-04,Midwest (MW),Jumbo,,18.4,13.1%
2024-11-04,Midwest (MW),Large,,193.3,-8.3%
2024-11-04,Midwest (MW),Medium,,29.9,5.6%
2024-11-04,Midwest (MW),Misc,,26.7,32.6%
2024-11-04,Midwest (MW),Small,,1.7,-49.9%
2024-11-04,Midwest (MW),Total,,448.4,-4.5%
2024-11-04,Midwest (MW),Ungraded,,150.0,-6.8%
2024-11-04,Northeast (NE),,Cage-Free,5.2,-31.2%
2024-11-04,Northeast (NE),,Organic,14.6,6.4%
2024-11-04,Northeast (NE),,Specialty,10.0,9.6%
2024-11-04,Northeast (NE),Extra Large,,35.7,16.9%
2024-11-04,Northeast (NE),Jumbo,,13.0,9.7%
2024-11-04,Northeast (NE),Large,,84.7,11.0%
2024-11-04,Northeast (NE),Medium,,17.5,-10.3%
2024-11-04,Northeast (NE),Misc,,12.1,-1.2%
2024-11-04,Northeast (NE),Small,,9.4,2.2%
2024-11-04,Northeast (NE),Total,,180.1,7.8%
2024-11-04,Northeast (NE),Ungraded,,7.8,7.0%
2024-11-04,Northwest (NW),,Cage-Free,41.2,11.3%
2024-11-04,Northwest (NW),,Organic,2.7,1.2%
2024-11-04,Northwest (NW),,Specialty,2.9,-1.5%
2024-11-04,Northwest (NW),Extra Large,,3.7,20.0%
2024-11-04,Northwest (NW),Jumbo,,1.7,-17.9%
2024-11-04,Northwest (NW),Large,,44.0,8.1%
2024-11-04,Northwest (NW),Medium,,6.8,-10.4%
2024-11-04,Northwest (NW),Misc,,0.0,
2024-11-04,Northwest (NW),Small,,0.0,
2024-11-04,Northwest (NW),Total,,61.2,4.8%
2024-11-04,Northwest (NW),Ungraded,,4.9,0.8%
2024-11-04,South Central (SC),,Cage-Free,28.9,3.4%
2024-11-04,South Central (SC),,Organic,5.6,-4.4%
2024-11-04,South Central (SC),,Specialty,4.5,-31.1%
2024-11-04,South Central (SC),Extra Large,,21.7,-19.3%
2024-11-04,South Central (SC),Jumbo,,11.8,9.4%
2024-11-04,South Central (SC),Large,,150.9,23.8%
2024-11-04,South Central (SC),Medium,,26.4,-15.3%
2024-11-04,South Central (SC),Misc,,18.7,-0.1%
2024-11-04,South Central (SC),Small,,0.2,-66.7%
2024-11-04,South Central (SC),Total,,245.1,8.7%
2024-11-04,South Central (SC),Ungraded,,15.3,0.3%
2024-11-04,Southeast (SE),,Cage-Free,18.7,-9.2%
2024-11-04,Southeast (SE),,Organic,9.9,-7.9%
2024-11-04,Southeast (SE),,Specialty,12.3,-5.5%
2024-11-04,Southeast (SE),Extra Large,,25.0,11.1%
2024-11-04,Southeast (SE),Jumbo,,7.4,3.3%
2024-11-04,Southeast (SE),Large,,183.8,16.5%
2024-11-04,Southeast (SE),Medium,,16.4,19.4%
2024-11-04,Southeast (SE),Misc,,8.8,-3.7%
2024-11-04,Southeast (SE),Small,,0.1,-1.0%
2024-11-04,Southeast (SE),Total,,294.5,13.7%
2024-11-04,Southeast (SE),Ungraded,,53.0,9.3%
2024-11-04,Southwest (SW),,Cage-Free,101.1,-0.2%
2024-11-04,Southwest (SW),,Organic,7.0,8.2%
2024-11-04,Southwest (SW),,Specialty,3.0,35.0%
2024-11-04,Southwest (SW),Extra Large,,15.2,10.3%
2024-11-04,Southwest (SW),Jumbo,,3.8,-3.1%
2024-11-04,Southwest (SW),Large,,49.0,-9.9%
2024-11-04,Southwest (SW),Medium,,21.5,10.3%
2024-11-04,Southwest (SW),Misc,,5.3,33.3%
2024-11-04,Southwest (SW),Small,,3.3,105.0%
2024-11-04,Southwest (SW),Total,,114.9,1.2%
2024-11-04,Southwest (SW),Ungraded,,16.8,3.4%
2024-11-11,,Breaking Stock,,292.2,-4.0%
2024-11-11,6-Area,,Cage-Free,345.1,8.4%
2024-11-11,6-Area,,Organic,76.3,10.4%
2024-11-11,6-Area,,Specialty,33.6,3.1%
2024-11-11,6-Area,Extra Large,,147.1,13.3%
2024-11-11,6-Area,Jumbo,,57.5,2.4%
2024-11-11,6-Area,Large,,754.9,7.0%
2024-11-11,6-Area,Medium,,121.1,2.2%
2024-11-11,6-Area,Misc,,67.4,-5.7%
2024-11-11,6-Area,Small,,13.0,-11.5%
2024-11-11,6-Area,Total,,1419.5,5.6%
2024-11-11,6-Area,Ungraded,,258.5,4.3%
2024-11-11,Midwest (MW),,Cage-Free,128.6,4.3%
2024-11-11,Midwest (MW),,Organic,30.1,3.0%
2024-11-11,Midwest (MW),,Specialty,0.0,
2024-11-11,Midwest (MW),Extra Large,,26.3,-7.7%
2024-11-11,Midwest (MW),Jumbo,,15.5,-15.9%
2024-11-11,Midwest (MW),Large,,188.7,-2.4%
2024-11-11,Midwest (MW),Medium,,26.4,-11.7%
2024-11-11,Midwest (MW),Misc,,25.0,-6.3%
2024-11-11,Midwest (MW),Small,,0.8,-51.4%
2024-11-11,Midwest (MW),Total,,444.0,-1.0%
2024-11-11,Midwest (MW),Ungraded,,161.3,7.5%
2024-11-11,Northeast (NE),,Cage-Free,4.2,-20.0%
2024-11-11,Northeast (NE),,Organic,15.0,2.9%
2024-11-11,Northeast (NE),,Specialty,9.4,-6.1%
2024-11-11,Northeast (NE),Extra Large,,41.0,15.0%
2024-11-11,Northeast (NE),Jumbo,,17.4,34.2%
2024-11-11,Northeast (NE),Large,,100.4,18.6%
2024-11-11,Northeast (NE),Medium,,19.6,11.8%
2024-11-11,Northeast (NE),Misc,,11.7,-3.6%
2024-11-11,Northeast (NE),Small,,8.8,-6.6%
2024-11-11,Northeast (NE),Total,,208.2,15.6%
2024-11-11,Northeast (NE),Ungraded,,9.3,19.6%
2024-11-11,Northwest (NW),,Cage-Free,45.2,9.8%
2024-11-11,Northwest (NW),,Organic,2.3,-14.4%
2024-11-11,Northwest (NW),,Specialty,2.6,-10.9%
2024-11-11,Northwest (NW),Extra Large,,3.7,-0.7%
2024-11-11,Northwest (NW),Jumbo,,2.0,20.1%
2024-11-11,Northwest (NW),Large,,46.9,6.6%
2024-11-11,Northwest (NW),Medium,,10.4,53.6%
2024-11-11,Northwest (NW),Misc,,0.0,
2024-11-11,Northwest (NW),Small,,0.0,
2024-11-11,Northwest (NW),Total,,64.0,4.5%
2024-11-11,Northwest (NW),Ungraded,,0.9,-81.1%
2024-11-11,South Central (SC),,Cage-Free,36.5,26.3%
2024-11-11,South Central (SC),,Organic,6.0,6.6%
2024-11-11,South Central (SC),,Specialty,2.9,-35.3%
2024-11-11,South Central (SC),Extra Large,,29.2,34.3%
2024-11-11,South Central (SC),Jumbo,,10.9,-7.3%
2024-11-11,South Central (SC),Large,,178.0,18.0%
2024-11-11,South Central (SC),Medium,,24.3,-8.0%
2024-11-11,South Central (SC),Misc,,19.4,3.9%
2024-11-11,South Central (SC),Small,,0.4,100.0%
2024-11-11,South Central (SC),Total,,279.4,14.0%
2024-11-11,South Central (SC),Ungraded,,17.2,12.4%
2024-11-11,Southeast (SE),,Cage-Free,22.7,21.5%
2024-11-11,Southeast (SE),,Organic,9.7,-1.6%
2024-11-11,Southeast (SE),,Specialty,15.1,22.4%
2024-11-11,Southeast (SE),Extra Large,,29.6,18.6%
2024-11-11,Southeast (SE),Jumbo,,7.9,6.6%
