report_date,region,type,environment,package_size,quality_grade,price_avg,price_min,price_max,store_count,price_unit
2026-01-12,Southcentral,Large Brown,USDA Organic,18,AA,6.85,5.99,6.99,176,Per Carton
2026-01-12,Southcentral,Large Brown,"USDA Organic, Pasture Raised",12,A,9.19,3.99,9.78,91,Per Carton
2026-01-12,Southcentral,Large White,Cage-Free,12,A,2.98,2.98,2.98,2,Per Carton
2026-01-12,Southcentral,Large White,Cage-Free,18,AA,2.49,2.49,2.49,3,Per Carton
2026-01-12,Southcentral,Large White,Conventional,12,A,2.19,2.19,2.19,15,Per Carton
2026-01-12,Southcentral,Large White,Conventional,18,A,2.5,2.5,2.5,119,Per Carton
2026-01-12,Southcentral,Large White,Nutritionally Enhanced (Omega-3),12,AA,2.97,2.97,2.97,94,Per Carton
2026-01-12,Southcentral,Large White,Nutritionally Enhanced (Omega-3),18,A,5.48,5.48,5.48,4,Per Carton
2026-01-12,Southcentral,Liquid Egg,Conventional,16 oz,Ungraded/Other,3.49,3.49,3.49,29,Per Carton
2026-01-12,Southcentral,Liquid Egg,Conventional,32 oz,Ungraded/Other,6.49,6.49,6.49,15,Per Carton
2026-01-12,Southcentral,Liquid Egg White,Conventional,16 oz,Ungraded/Other,3.42,3.29,3.49,44,Per Carton
2026-01-12,Southcentral,Liquid Egg White,Conventional,32 oz,Ungraded/Other,6.24,5.99,6.49,30,Per Carton
2026-01-12,Southeast,Jumbo White,Conventional,12,A,1.38,1.38,1.38,39,Per Carton
2026-01-12,Southeast,Large Brown,Free Range,12,A,4.99,4.99,4.99,236,Per Carton
2026-01-12,Southeast,Large Brown,Nutritionally Enhanced (Omega-3),12,A,3.48,2.99,3.49,104,Per Carton
2026-01-12,Southeast,Large Brown,Pasture Raised,12,A,6.46,5.99,6.49,451,Per Carton
2026-01-12,Southeast,Large Brown,Pasture Raised,18,A,4.97,3.98,6.79,291,Per Carton
2026-01-12,Southeast,Large Brown,USDA Organic,12,A,4.48,3.98,4.99,370,Per Carton
2026-01-12,Southeast,Large Brown,USDA Organic,18,A,6.06,5.99,6.99,434,Per Carton
2026-01-12,Southeast,Large Brown,"USDA Organic, Free Range",12,A,4.99,4.99,4.99,234,Per Carton
2026-01-12,Southeast,Large Brown,"USDA Organic, Pasture Raised",12,A,8.72,6.99,9.78,153,Per Carton
2026-01-12,Southeast,Large White,Nutritionally Enhanced (Omega-3),12,A,3.37,2.5,3.49,275,Per Carton
2026-01-12,Southeast,Large White,Nutritionally Enhanced (Omega-3),18,A,5.06,4.99,5.24,318,Per Carton
2026-01-12,Southeast,Liquid Egg White,Conventional,32 oz,Ungraded/Other,4.49,4.49,4.49,84,Per Carton
2026-01-12,Southwest,Extra Large White,Conventional,18,AA,3.74,3.74,3.74,74,Per Carton
2026-01-12,Southwest,Large Brown,Pasture Raised,12,A,6.78,6.49,6.99,555,Per Carton
2026-01-12,Southwest,Large Brown,Pasture Raised,18,A,6.79,6.79,6.79,228,Per Carton
2026-01-12,Southwest,Large Brown,USDA Organic,12,AA,3.99,3.99,3.99,89,Per Carton
2026-01-12,Southwest,Large Brown,USDA Organic,18,AA,5.99,5.99,6.99,238,Per Carton
2026-01-12,Southwest,Large Brown,"USDA Organic, Pasture Raised",12,A,9.78,9.78,9.78,112,Per Carton
2026-01-12,Southwest,Large White,Cage-Free,12,A,2.98,2.98,2.98,51,Per Carton
2026-01-12,Southwest,Large White,Cage-Free,18,A,2.05,1.77,3.99,520,Per Carton
2026-01-12,Southwest,Large White,Cage-Free,60,AA,7.99,7.99,7.99,65,Per Carton
2026-01-12,Southwest,Large White,Conventional,18,AA,1.99,1.99,1.99,64,Per Carton
2026-01-12,Southwest,Large White,Nutritionally Enhanced (Omega-3),18,AA,5.24,5.24,5.24,135,Per Carton
2026-01-19,Alaska,Large Brown,"USDA Organic, Free Range",12,A,6.39,6.39,6.39,11,Per Carton
2026-01-19,Hawaii,Large Brown,"USDA Organic, Pasture Raised",12,A,8.22,6.66,9.78,8,Per Carton
2026-01-19,Midwest,Extra Large Brown,Free Range,12,A,3.99,3.99,3.99,8,Per Carton
2026-01-19,Midwest,Large Brown,Cage-Free,12,A,3.59,3.59,3.59,20,Per Carton
2026-01-19,Midwest,Large Brown,Nutritionally Enhanced (Omega-3),12,A,2.63,2.5,2.99,82,Per Carton
2026-01-19,Midwest,Large Brown,USDA Organic,12,A,4.99,4.99,4.99,24,Per Carton
2026-01-19,Midwest,Large Brown,USDA Organic,18,A,6.99,6.99,6.99,21,Per Carton
2026-01-19,Midwest,Large Brown,"USDA Organic, Free Range",12,A,5.81,5.49,5.99,727,Per Carton
2026-01-19,Midwest,Large Brown,"USDA Organic, Pasture Raised",12,A,9.26,6.66,9.99,321,Per Carton
2026-01-19,Midwest,Large White,Cage-Free,12,AA,1.99,1.99,1.99,1,Per Carton
2026-01-19,Midwest,Large White,Conventional,12,A,0.97,0.88,0.99,51,Per Carton
2026-01-19,Midwest,Large White,Nutritionally Enhanced (Omega-3),12,A,3.49,3.49,3.49,15,Per Carton
2026-01-19,NATIONAL,Extra Large Brown,Free Range,12,,5.24,3.99,5.49,587,Per Carton
2026-01-19,NATIONAL,Extra Large Brown,"USDA Organic, Free Range",12,,5.99,5.99,5.99,19,Per Carton
2026-01-19,NATIONAL,Extra Large White,Conventional,18,,3.91,2.61,4.49,240,Per Carton
2026-01-19,NATIONAL,Jumbo White,Conventional,12,,0.98,0.98,0.98,78,Per Carton
2026-01-19,NATIONAL,Large Brown,Cage-Free,12,,3.5,3.49,3.59,147,Per Carton
2026-01-19,NATIONAL,Large Brown,Cage-Free,18,,5.99,5.99,5.99,166,Per Carton
2026-01-19,NATIONAL,Large Brown,Free Range,12,,4.15,2.98,4.99,655,Per Carton
2026-01-19,NATIONAL,Large Brown,Free Range,18,,7.99,7.99,7.99,138,Per Carton
2026-01-19,NATIONAL,Large Brown,Nutritionally Enhanced (Omega-3),12,,3.54,2.5,5.99,226,Per Carton
2026-01-19,NATIONAL,Large Brown,Nutritionally Enhanced (Omega-3),18,,5.49,5.49,5.49,194,Per Carton
2026-01-19,NATIONAL,Large Brown,Pasture Raised,12,,6.45,5.99,6.99,824,Per Carton
2026-01-19,NATIONAL,Large Brown,USDA Organic,12,,4.13,3.99,4.99,249,Per Carton
2026-01-19,NATIONAL,Large Brown,USDA Organic,18,,6.99,6.99,6.99,21,Per Carton
2026-01-19,NATIONAL,Large Brown,"USDA Organic, Free Range",12,,5.65,3.99,6.39,2187,Per Carton
2026-01-19,NATIONAL,Large Brown,"USDA Organic, Pasture Raised",12,,8.22,6.66,9.99,1515,Per Carton
2026-01-19,NATIONAL,Large Brown,Vegetarian-Fed,12,,3.49,3.49,3.49,487,Per Carton
2026-01-19,NATIONAL,Large White,Cage-Free,12,,1.96,0.99,1.99,607,Per Carton
2026-01-19,NATIONAL,Large White,Cage-Free,18,,2.42,2.0,2.5,78,Per Carton
2026-01-19,NATIONAL,Large White,Conventional,12,,1.55,0.88,2.0,212,Per Carton
2026-01-19,NATIONAL,Large White,Conventional,18,,1.73,1.48,2.24,178,Per Carton
2026-01-19,NATIONAL,Large White,Nutritionally Enhanced (Omega-3),12,,3.16,2.5,3.5,570,Per Carton
2026-01-19,NATIONAL,Large White,Nutritionally Enhanced (Omega-3),18,,4.99,4.99,4.99,184,Per Carton
2026-01-19,NATIONAL,Liquid Egg White,Conventional,16 oz,,2.99,2.99,2.99,91,Per Carton
2026-01-19,NATIONAL,Liquid Egg White,Conventional,32 oz,,4.99,4.99,4.99,20,Per Carton
2026-01-19,NATIONAL,Medium White,Cage-Free,60,,6.99,6.99,6.99,65,Per Carton
2026-01-19,NATIONAL,Medium White,Conventional,12,,1.0,1.0,1.0,37,Per Carton
2026-01-19,NATIONAL,Medium White,Conventional,60,,4.99,4.99,4.99,138,Per Carton
2026-01-19,Northeast,Extra Large Brown,Free Range,12,A,5.26,3.99,5.49,456,Per Carton
2026-01-19,Northeast,Extra Large Brown,"USDA Organic, Free Range",12,A,5.99,5.99,5.99,19,Per Carton
2026-01-19,Northeast,Extra Large White,Conventional,18,A,4.49,4.49,4.49,108,Per Carton
2026-01-19,Northeast,Large Brown,Cage-Free,12,A,3.49,3.49,3.49,127,Per Carton
2026-01-19,Northeast,Large Brown,Cage-Free,18,A,5.99,5.99,5.99,108,Per Carton
