report_date,environment,class,color,egg_type,origin,destination,freight,wtd_avg_price,volume,wtd_avg_price_prev,wtd_avg_price_ly,price_unit,volume_unit
2025-09-12,Free-Range,Large,Brown,Graded Loose,National,National,FOB,165.0,3900,171.67,,Cents Per Dozen,30-Dozen Cases
2025-09-12,Free-Range,Medium,White,Graded Loose,National,National,FOB,120.0,1680,120.0,,Cents Per Dozen,30-Dozen Cases
2025-09-12,USDA Organic,1,Brown,Gradeable Nest Run,National,National,FOB,300.0,780,300.0,,Cents Per Dozen,30-Dozen Cases
2025-09-12,USDA Organic,Large,Brown,Graded Loose,California,California,Delivered,322.0,780,322.0,,Cents Per Dozen,30-Dozen Cases
2025-09-12,USDA Organic,Medium,Brown,Graded Loose,National,National,FOB,145.0,780,,,Cents Per Dozen,30-Dozen Cases
2025-09-15,Cage-Free,Extra Large,White,Graded Loose,California,California,Delivered,225.56,3510,225.82,,Cents Per Dozen,30-Dozen Cases
2025-09-15,Cage-Free,Extra Large,Brown,Graded Loose,National,National,FOB,185.0,150,185.0,,Cents Per Dozen,30-Dozen Cases
2025-09-15,Cage-Free,Jumbo,White,Graded Loose,California,California,Delivered,230.0,446,230.0,,Cents Per Dozen,30-Dozen Cases
2025-09-15,Cage-Free,Large,White,Graded Loose,California,California,Delivered,222.92,3750,222.92,,Cents Per Dozen,30-Dozen Cases
2025-09-15,Cage-Free,Large,White,Graded Loose,National,National,FOB,245.0,1680,245.0,,Cents Per Dozen,30-Dozen Cases
2025-09-15,Cage-Free,Medium,White,Graded Loose,California,California,Delivered,172.63,1824,172.63,,Cents Per Dozen,30-Dozen Cases
2025-09-15,Cage-Free,Medium,White,Graded Loose,National,National,FOB,144.8,1200,142.0,,Cents Per Dozen,30-Dozen Cases
2025-09-15,Caged,1,White,Gradeable Nest Run,National,National,FOB,213.47,7080,211.39,,Cents Per Dozen,30-Dozen Cases
2025-09-15,Caged,Extra Large,White,Graded Loose,National,National,FOB,203.26,13380,206.64,,Cents Per Dozen,30-Dozen Cases
